SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,31,001,Nebraska,Adams County,0,0,1,30064,30064,30057,29839
050,31,001,Nebraska,Adams County,0,0,2,273,273,273,307
050,31,001,Nebraska,Adams County,0,0,3,213,213,213,226
050,31,001,Nebraska,Adams County,0,0,4,458,458,458,473
050,31,001,Nebraska,Adams County,0,0,5,28,28,27,27
050,31,001,Nebraska,Adams County,0,0,6,328,328,328,344
050,31,001,Nebraska,Adams County,0,1,1,27779,27779,27769,27556
050,31,001,Nebraska,Adams County,0,1,2,220,220,220,250
050,31,001,Nebraska,Adams County,0,1,3,104,104,104,112
050,31,001,Nebraska,Adams County,0,1,4,436,436,436,450
050,31,001,Nebraska,Adams County,0,1,5,9,9,8,9
050,31,001,Nebraska,Adams County,0,1,6,272,272,272,285
050,31,001,Nebraska,Adams County,0,2,1,2285,2285,2288,2283
050,31,001,Nebraska,Adams County,0,2,2,53,53,53,57
050,31,001,Nebraska,Adams County,0,2,3,109,109,109,114
050,31,001,Nebraska,Adams County,0,2,4,22,22,22,23
050,31,001,Nebraska,Adams County,0,2,5,19,19,19,18
050,31,001,Nebraska,Adams County,0,2,6,56,56,56,59
050,31,001,Nebraska,Adams County,1,0,1,14906,14906,14908,14849
050,31,001,Nebraska,Adams County,1,0,2,165,165,165,183
050,31,001,Nebraska,Adams County,1,0,3,122,122,122,128
050,31,001,Nebraska,Adams County,1,0,4,221,221,221,220
050,31,001,Nebraska,Adams County,1,0,5,17,17,16,16
050,31,001,Nebraska,Adams County,1,0,6,169,169,169,181
050,31,001,Nebraska,Adams County,1,1,1,13689,13689,13689,13600
050,31,001,Nebraska,Adams County,1,1,2,136,136,136,152
050,31,001,Nebraska,Adams County,1,1,3,59,59,59,62
050,31,001,Nebraska,Adams County,1,1,4,209,209,209,207
050,31,001,Nebraska,Adams County,1,1,5,7,7,6,7
050,31,001,Nebraska,Adams County,1,1,6,138,138,138,146
050,31,001,Nebraska,Adams County,1,2,1,1217,1217,1219,1249
050,31,001,Nebraska,Adams County,1,2,2,29,29,29,31
050,31,001,Nebraska,Adams County,1,2,3,63,63,63,66
050,31,001,Nebraska,Adams County,1,2,4,12,12,12,13
050,31,001,Nebraska,Adams County,1,2,5,10,10,10,9
050,31,001,Nebraska,Adams County,1,2,6,31,31,31,35
050,31,001,Nebraska,Adams County,2,0,1,15158,15158,15149,14990
050,31,001,Nebraska,Adams County,2,0,2,108,108,108,124
050,31,001,Nebraska,Adams County,2,0,3,91,91,91,98
050,31,001,Nebraska,Adams County,2,0,4,237,237,237,253
050,31,001,Nebraska,Adams County,2,0,5,11,11,11,11
050,31,001,Nebraska,Adams County,2,0,6,159,159,159,163
050,31,001,Nebraska,Adams County,2,1,1,14090,14090,14080,13956
050,31,001,Nebraska,Adams County,2,1,2,84,84,84,98
050,31,001,Nebraska,Adams County,2,1,3,45,45,45,50
050,31,001,Nebraska,Adams County,2,1,4,227,227,227,243
050,31,001,Nebraska,Adams County,2,1,5,2,2,2,2
050,31,001,Nebraska,Adams County,2,1,6,134,134,134,139
050,31,001,Nebraska,Adams County,2,2,1,1068,1068,1069,1034
050,31,001,Nebraska,Adams County,2,2,2,24,24,24,26
050,31,001,Nebraska,Adams County,2,2,3,46,46,46,48
050,31,001,Nebraska,Adams County,2,2,4,10,10,10,10
050,31,001,Nebraska,Adams County,2,2,5,9,9,9,9
050,31,001,Nebraska,Adams County,2,2,6,25,25,25,24
050,31,003,Nebraska,Antelope County,0,0,1,6598,6598,6571,6512
050,31,003,Nebraska,Antelope County,0,0,2,19,19,19,25
050,31,003,Nebraska,Antelope County,0,0,3,16,16,16,16
050,31,003,Nebraska,Antelope County,0,0,4,24,24,24,30
050,31,003,Nebraska,Antelope County,0,0,5,0,0,0,0
050,31,003,Nebraska,Antelope County,0,0,6,28,28,28,36
050,31,003,Nebraska,Antelope County,0,1,1,6432,6432,6405,6343
050,31,003,Nebraska,Antelope County,0,1,2,19,19,19,22
050,31,003,Nebraska,Antelope County,0,1,3,9,9,9,9
050,31,003,Nebraska,Antelope County,0,1,4,20,20,20,21
050,31,003,Nebraska,Antelope County,0,1,5,0,0,0,0
050,31,003,Nebraska,Antelope County,0,1,6,27,27,27,33
050,31,003,Nebraska,Antelope County,0,2,1,166,166,166,169
050,31,003,Nebraska,Antelope County,0,2,2,0,0,0,3
050,31,003,Nebraska,Antelope County,0,2,3,7,7,7,7
050,31,003,Nebraska,Antelope County,0,2,4,4,4,4,9
050,31,003,Nebraska,Antelope County,0,2,5,0,0,0,0
050,31,003,Nebraska,Antelope County,0,2,6,1,1,1,3
050,31,003,Nebraska,Antelope County,1,0,1,3290,3290,3279,3236
050,31,003,Nebraska,Antelope County,1,0,2,12,12,12,12
050,31,003,Nebraska,Antelope County,1,0,3,7,7,7,7
050,31,003,Nebraska,Antelope County,1,0,4,7,7,7,12
050,31,003,Nebraska,Antelope County,1,0,5,0,0,0,0
050,31,003,Nebraska,Antelope County,1,0,6,13,13,13,18
050,31,003,Nebraska,Antelope County,1,1,1,3202,3202,3191,3150
050,31,003,Nebraska,Antelope County,1,1,2,12,12,12,12
050,31,003,Nebraska,Antelope County,1,1,3,3,3,3,3
050,31,003,Nebraska,Antelope County,1,1,4,5,5,5,5
050,31,003,Nebraska,Antelope County,1,1,5,0,0,0,0
050,31,003,Nebraska,Antelope County,1,1,6,13,13,13,16
050,31,003,Nebraska,Antelope County,1,2,1,88,88,88,86
050,31,003,Nebraska,Antelope County,1,2,2,0,0,0,0
050,31,003,Nebraska,Antelope County,1,2,3,4,4,4,4
050,31,003,Nebraska,Antelope County,1,2,4,2,2,2,7
050,31,003,Nebraska,Antelope County,1,2,5,0,0,0,0
050,31,003,Nebraska,Antelope County,1,2,6,0,0,0,2
050,31,003,Nebraska,Antelope County,2,0,1,3308,3308,3292,3276
050,31,003,Nebraska,Antelope County,2,0,2,7,7,7,13
050,31,003,Nebraska,Antelope County,2,0,3,9,9,9,9
050,31,003,Nebraska,Antelope County,2,0,4,17,17,17,18
