SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,01,001,Alabama,Autauga County,0,0,1,43297,43297,43318,43429
050,01,001,Alabama,Autauga County,0,0,2,9689,9689,9734,10232
050,01,001,Alabama,Autauga County,0,0,3,258,258,258,267
050,01,001,Alabama,Autauga County,0,0,4,484,484,484,511
050,01,001,Alabama,Autauga County,0,0,5,47,47,47,52
050,01,001,Alabama,Autauga County,0,0,6,796,796,796,776
050,01,001,Alabama,Autauga County,0,1,1,42194,42194,42215,42225
050,01,001,Alabama,Autauga County,0,1,2,9603,9603,9648,10128
050,01,001,Alabama,Autauga County,0,1,3,218,218,218,218
050,01,001,Alabama,Autauga County,0,1,4,474,474,474,503
050,01,001,Alabama,Autauga County,0,1,5,22,22,22,26
050,01,001,Alabama,Autauga County,0,1,6,750,750,750,729
050,01,001,Alabama,Autauga County,0,2,1,1103,1103,1103,1204
050,01,001,Alabama,Autauga County,0,2,2,86,86,86,104
050,01,001,Alabama,Autauga County,0,2,3,40,40,40,49
050,01,001,Alabama,Autauga County,0,2,4,10,10,10,8
050,01,001,Alabama,Autauga County,0,2,5,25,25,25,26
050,01,001,Alabama,Autauga County,0,2,6,46,46,46,47
050,01,001,Alabama,Autauga County,1,0,1,21295,21295,21290,21346
050,01,001,Alabama,Autauga County,1,0,2,4559,4559,4575,4891
050,01,001,Alabama,Autauga County,1,0,3,119,119,119,122
050,01,001,Alabama,Autauga County,1,0,4,200,200,200,210
050,01,001,Alabama,Autauga County,1,0,5,29,29,29,33
050,01,001,Alabama,Autauga County,1,0,6,367,367,367,357
050,01,001,Alabama,Autauga County,1,1,1,20709,20709,20704,20722
050,01,001,Alabama,Autauga County,1,1,2,4512,4512,4528,4831
050,01,001,Alabama,Autauga County,1,1,3,103,103,103,97
050,01,001,Alabama,Autauga County,1,1,4,194,194,194,205
050,01,001,Alabama,Autauga County,1,1,5,13,13,13,16
050,01,001,Alabama,Autauga County,1,1,6,344,344,344,331
050,01,001,Alabama,Autauga County,1,2,1,586,586,586,624
050,01,001,Alabama,Autauga County,1,2,2,47,47,47,60
050,01,001,Alabama,Autauga County,1,2,3,16,16,16,25
050,01,001,Alabama,Autauga County,1,2,4,6,6,6,5
050,01,001,Alabama,Autauga County,1,2,5,16,16,16,17
050,01,001,Alabama,Autauga County,1,2,6,23,23,23,26
050,01,001,Alabama,Autauga County,2,0,1,22002,22002,22028,22083
050,01,001,Alabama,Autauga County,2,0,2,5130,5130,5159,5341
050,01,001,Alabama,Autauga County,2,0,3,139,139,139,145
050,01,001,Alabama,Autauga County,2,0,4,284,284,284,301
050,01,001,Alabama,Autauga County,2,0,5,18,18,18,19
050,01,001,Alabama,Autauga County,2,0,6,429,429,429,419
050,01,001,Alabama,Autauga County,2,1,1,21485,21485,21511,21503
050,01,001,Alabama,Autauga County,2,1,2,5091,5091,5120,5297
050,01,001,Alabama,Autauga County,2,1,3,115,115,115,121
050,01,001,Alabama,Autauga County,2,1,4,280,280,280,298
050,01,001,Alabama,Autauga County,2,1,5,9,9,9,10
050,01,001,Alabama,Autauga County,2,1,6,406,406,406,398
050,01,001,Alabama,Autauga County,2,2,1,517,517,517,580
050,01,001,Alabama,Autauga County,2,2,2,39,39,39,44
050,01,001,Alabama,Autauga County,2,2,3,24,24,24,24
050,01,001,Alabama,Autauga County,2,2,4,4,4,4,3
050,01,001,Alabama,Autauga County,2,2,5,9,9,9,9
050,01,001,Alabama,Autauga County,2,2,6,23,23,23,21
050,01,003,Alabama,Baldwin County,0,0,1,159710,159710,160524,163050
050,01,003,Alabama,Baldwin County,0,0,2,17274,17274,17437,18173
050,01,003,Alabama,Baldwin County,0,0,3,1339,1339,1340,1343
050,01,003,Alabama,Baldwin County,0,0,4,1369,1369,1369,1411
050,01,003,Alabama,Baldwin County,0,0,5,121,121,120,123
050,01,003,Alabama,Baldwin County,0,0,6,2452,2452,2469,2617
050,01,003,Alabama,Baldwin County,0,1,1,152474,152474,153208,155435
050,01,003,Alabama,Baldwin County,0,1,2,17022,17022,17185,17878
050,01,003,Alabama,Baldwin County,0,1,3,1150,1150,1151,1137
050,01,003,Alabama,Baldwin County,0,1,4,1349,1349,1349,1385
050,01,003,Alabama,Baldwin County,0,1,5,86,86,85,90
050,01,003,Alabama,Baldwin County,0,1,6,2192,2192,2209,2335
050,01,003,Alabama,Baldwin County,0,2,1,7236,7236,7316,7615
050,01,003,Alabama,Baldwin County,0,2,2,252,252,252,295
