SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,53,001,Washington,Adams County,1,0,18728,9544,9184,8847,8524,122,85,369,377,86,103,5,2,115,93,8951,8606,144,110,423,410,121,131,30,26,3804,3825,3624,3661,25,22,39,40,45,54,3,1,68,47,3692,3705,37,32,79,61,63,71,7,5,5740,5359,5223,4863,97,63,330,337,41,49,2,1,47,46,5259,4901,107,78,344,349,58,60,23,21
050,53,001,Washington,Adams County,1,1,2015,1071,944,965,856,19,7,68,63,7,8,0,0,12,10,977,866,24,11,69,65,13,11,2,3,238,191,226,177,3,3,0,4,3,4,0,0,6,3,232,180,5,3,1,5,6,6,0,0,833,753,739,679,16,4,68,59,4,4,0,0,6,7,745,686,19,8,68,60,7,5,2,3
050,53,001,Washington,Adams County,1,2,1811,924,887,841,797,15,12,42,53,8,9,0,1,18,15,856,811,18,16,49,57,11,16,9,2,227,232,209,209,4,4,4,4,4,4,0,1,6,10,215,219,7,6,8,6,4,10,0,1,697,655,632,588,11,8,38,49,4,5,0,0,12,5,641,592,11,10,41,51,7,6,9,1
050,53,001,Washington,Adams County,1,3,1647,831,816,765,732,14,16,29,44,6,10,2,0,15,14,779,745,15,19,33,47,13,13,6,7,275,237,249,214,5,9,7,3,3,6,1,0,10,5,259,219,6,10,11,6,8,8,1,0,556,579,516,518,9,7,22,41,3,4,1,0,5,9,520,526,9,9,22,41,5,5,5,7
050,53,001,Washington,Adams County,1,4,1649,907,742,842,674,6,10,37,39,9,10,0,0,13,9,854,682,11,12,42,43,12,12,1,2,258,220,244,207,0,3,1,4,3,1,0,0,10,5,254,212,5,4,4,7,5,2,0,0,649,522,598,467,6,7,36,35,6,9,0,0,3,4,600,470,6,8,38,36,7,10,1,2
050,53,001,Washington,Adams County,1,5,1261,664,597,603,525,13,11,35,49,6,8,0,0,7,4,610,528,13,12,40,52,8,8,0,1,158,151,150,143,0,0,2,3,1,2,0,0,5,3,155,145,0,1,5,5,3,2,0,1,506,446,453,382,13,11,33,46,5,6,0,0,2,1,455,383,13,11,35,47,5,6,0,0
050,53,001,Washington,Adams County,1,6,1242,612,630,554,581,11,5,33,31,5,3,0,0,9,10,562,589,13,10,37,32,7,7,2,4,166,188,160,183,0,1,3,1,1,1,0,0,2,2,162,185,0,2,5,2,1,1,0,0,446,442,394,398,11,4,30,30,4,2,0,0,7,8,400,404,13,8,32,30,6,6,2,4
050,53,001,Washington,Adams County,1,7,1256,627,629,561,571,10,6,40,33,9,13,1,0,6,6,567,575,11,7,43,37,10,15,3,1,165,199,155,189,1,0,1,1,4,5,1,0,3,4,158,192,2,1,3,3,5,6,1,1,462,430,406,382,9,6,39,32,5,8,0,0,3,2,409,383,9,6,40,34,5,9,2,0
050,53,001,Washington,Adams County,1,8,1144,587,557,535,519,11,5,26,19,11,8,0,0,4,6,538,524,13,6,27,21,14,10,0,2,196,199,180,187,5,1,2,4,7,5,0,0,2,2,182,189,5,1,3,4,9,6,0,1,391,358,355,332,6,4,24,15,4,3,0,0,2,4,356,335,8,5,24,17,5,4,0,1
050,53,001,Washington,Adams County,1,9,1055,553,502,515,469,6,4,19,18,6,6,0,0,7,5,519,474,9,4,23,19,10,7,0,3,219,216,209,204,0,0,3,6,4,4,0,0,3,2,212,206,0,0,6,6,5,5,0,1,334,286,306,265,6,4,16,12,2,2,0,0,4,3,307,268,9,4,17,13,5,2,0,2
050,53,001,Washington,Adams County,1,10,1037,520,517,485,495,6,2,21,9,3,8,1,0,4,3,489,498,6,3,24,11,4,8,1,0,252,258,241,250,2,0,4,0,2,6,0,0,3,2,244,252,2,1,6,1,3,6,0,0,268,259,244,245,4,2,17,9,1,2,1,0,1,1,245,246,4,2,18,10,1,2,1,0
050,53,001,Washington,Adams County,1,11,1003,488,515,468,496,6,4,2,9,4,3,0,0,8,3,475,498,6,6,9,10,5,4,3,0,297,309,285,301,2,1,0,4,3,2,0,0,7,1,292,302,2,2,6,4,3,2,3,0,191,206,183,195,4,3,2,5,1,1,0,0,1,2,183,196,4,4,3,6,2,2,0,0
050,53,001,Washington,Adams County,1,12,957,489,468,473,454,3,3,8,1,3,4,0,0,2,6,475,460,3,4,9,5,3,6,1,0,333,332,323,322,1,0,5,1,2,3,0,0,2,6,325,328,1,1,6,5,2,5,1,0,156,136,150,132,2,3,3,0,1,1,0,0,0,0,150,132,2,3,3,0,1,1,0,0
050,53,001,Washington,Adams County,1,13,736,345,391,333,382,0,0,5,4,3,4,1,1,3,0,336,382,0,0,8,4,3,4,1,1,257,283,247,279,0,0,3,1,3,3,1,0,3,0,250,279,0,0,6,1,3,3,1,0,88,108,86,103,0,0,2,3,0,1,0,1,0,0,86,103,0,0,2,3,0,1,0,1
