SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,35,001,New Mexico,Bernalillo County,1,0,556678,271904,284774,240979,252046,8857,8364,11791,12937,5341,6206,393,364,4543,4857,244979,256376,10242,9814,14158,15488,6743,7647,651,644,157531,165582,132382,139027,7326,6616,9451,10602,4863,5676,218,189,3291,3472,135226,142085,8345,7669,11060,12321,6004,6828,420,392,114373,119192,108597,113019,1531,1748,2340,2335,478,530,175,175,1252,1385,109753,114291,1897,2145,3098,3167,739,819,231,252
050,35,001,New Mexico,Bernalillo County,1,1,38566,19487,19079,16443,16013,815,767,1101,1118,419,435,46,35,663,711,17027,16642,1100,1051,1378,1437,620,635,67,72,8533,8298,6323,6150,563,506,818,814,361,370,20,16,448,442,6711,6537,763,700,989,976,504,515,35,39,10954,10781,10120,9863,252,261,283,304,58,65,26,19,215,269,10316,10105,337,351,389,461,116,120,32,33
050,35,001,New Mexico,Bernalillo County,1,2,39016,19798,19218,16921,16294,776,813,1090,1122,361,370,27,34,623,585,17468,16820,1003,1046,1378,1375,567,540,51,54,9330,8869,7168,6744,548,555,836,841,319,306,12,19,447,404,7554,7102,720,730,1016,1000,487,433,28,30,10468,10349,9753,9550,228,258,254,281,42,64,15,15,176,181,9914,9718,283,316,362,375,80,107,23,24
050,35,001,New Mexico,Bernalillo County,1,3,39426,20164,19262,17340,16563,733,724,1072,1024,383,364,40,33,596,554,17865,17062,946,922,1335,1260,581,543,70,67,10061,9464,7931,7392,548,578,824,773,326,322,16,17,416,382,8287,7727,711,724,992,917,479,461,35,43,10103,9798,9409,9171,185,146,248,251,57,42,24,16,180,172,9578,9335,235,198,343,343,102,82,35,24
050,35,001,New Mexico,Bernalillo County,1,4,40728,20547,20181,17781,17301,718,708,1099,1177,424,439,41,30,484,526,18198,17764,886,895,1326,1401,577,617,72,68,10219,10004,8025,7727,555,542,884,957,373,376,22,10,360,392,8325,8067,684,690,1034,1111,508,524,48,35,10328,10177,9756,9574,163,166,215,220,51,63,19,20,124,134,9873,9697,202,205,292,290,69,93,24,33
050,35,001,New Mexico,Bernalillo County,1,5,40828,20470,20358,17461,17227,764,712,1386,1521,480,481,37,30,342,387,17764,17570,866,841,1550,1707,597,611,62,49,10421,10207,7936,7623,626,534,1156,1318,429,428,22,16,252,288,8157,7876,707,635,1265,1442,525,537,44,33,10049,10151,9525,9604,138,178,230,203,51,53,15,14,90,99,9607,9694,159,206,285,265,72,74,18,16
050,35,001,New Mexico,Bernalillo County,1,6,39808,20045,19763,17182,16895,693,630,1246,1248,570,608,31,29,323,353,17465,17210,778,720,1404,1430,692,726,51,49,10722,10428,8338,8092,562,442,1045,1063,532,565,21,14,224,252,8529,8310,614,514,1145,1173,638,666,37,28,9323,9335,8844,8803,131,188,201,185,38,43,10,15,99,101,8936,8900,164,206,259,257,54,60,14,21
050,35,001,New Mexico,Bernalillo County,1,7,39615,20179,19436,17687,16934,699,599,1017,1045,495,564,27,25,254,269,17903,17169,758,669,1163,1185,578,662,50,46,11196,10774,9118,8715,575,459,842,882,462,512,19,10,180,196,9264,8881,621,510,942,981,530,591,36,26,8983,8662,8569,8219,124,140,175,163,33,52,8,15,74,73,8639,8288,137,159,221,204,48,71,14,20
050,35,001,New Mexico,Bernalillo County,1,8,44916,22401,22515,19857,19912,812,635,929,1069,481,571,35,35,287,293,20112,20171,865,691,1100,1243,566,661,66,55,12980,13003,10875,10825,710,530,722,878,444,530,18,20,211,220,11062,11021,743,561,838,1009,519,606,43,32,9421,9512,8982,9087,102,105,207,191,37,41,17,15,76,73,9050,9150,122,130,262,234,47,55,23,23
050,35,001,New Mexico,Bernalillo County,1,9,44699,21911,22788,19679,20389,725,642,795,916,416,508,32,38,264,295,19911,20644,778,699,959,1104,495,598,46,68,13814,14242,11927,12218,657,537,626,773,378,470,21,20,205,224,12104,12412,698,568,749,914,445,547,32,43,8097,8546,7752,8171,68,105,169,143,38,38,11,18,59,71,7807,8232,80,131,210,190,50,51,14,25
050,35,001,New Mexico,Bernalillo County,1,10,41722,20034,21688,18211,19553,611,567,604,782,373,496,37,26,198,264,18392,19786,650,617,740,969,424,559,51,40,13347,14270,11773,12459,570,489,489,645,344,470,21,16,150,191,11909,12625,596,520,587,777,385,524,35,27,6687,7418,6438,7094,41,78,115,137,29,26,16,10,48,73,6483,7161,54,97,153,192,39,35,16,13
050,35,001,New Mexico,Bernalillo County,1,11,36452,17817,18635,16397,17003,447,379,513,597,299,437,10,14,151,205,16534,17194,480,411,620,753,331,477,20,21,12039,12547,10810,11120,406,332,426,512,280,421,5,11,112,151,10910,11260,428,353,507,629,307,453,13,17,5778,6088,5587,5883,41,47,87,85,19,16,5,3,39,54,5624,5934,52,58,113,124,24,24,7,4
050,35,001,New Mexico,Bernalillo County,1,12,26311,12632,13679,11648,12575,327,287,318,401,214,279,14,13,111,124,11744,12695,351,303,401,493,237,299,20,22,8785,9307,7915,8314,307,259,263,352,211,274,7,6,82,102,7988,8412,321,272,328,429,227,291,11,14,3847,4372,3733,4261,20,28,55,49,3,5,7,7,29,22,3756,4283,30,31,73,64,10,8,9,8
050,35,001,New Mexico,Bernalillo County,1,13,20435,9579,10856,8910,10053,226,219,210,299,135,199,5,5,93,81,8996,10126,243,231,284,358,147,217,7,11,6502,7180,5910,6453,211,207,170,262,128,191,4,3,79,64,5982,6510,226,218,235,307,137,206,6,9,3077,3676,3000,3600,15,12,40,37,7,8,1,2,14,17,3014,3616,17,13,49,51,10,11,1,2
050,35,001,New Mexico,Bernalillo County,1,14,17853,8248,9605,7689,8925,220,219,154,219,123,177,5,2,57,63,7738,8981,231,229,196,266,137,194,8,2,5826,6463,5319,5842,210,204,129,193,116,174,5,2,47,48,5359,5885,221,211,161,230,129,187,8,2,2422,3142,2370,3083,10,15,25,26,7,3,0,0,10,15,2379,3096,10,18,35,36,8,7,0,0
050,35,001,New Mexico,Bernalillo County,1,15,16051,7021,9030,6672,8507,126,189,98,136,77,143,1,2,47,53,6715,8555,134,203,131,170,88,151,2,4,4991,6288,4670,5813,122,181,88,111,75,140,1,2,35,41,4702,5850,128,192,112,137,84,146,2,4,2030,2742,2002,2694,4,8,10,25,2,3,0,0,12,12,2013,2705,6,11,19,33,4,5,0,0
050,35,001,New Mexico,Bernalillo County,1,16,13831,5706,8125,5459,7785,90,114,66,110,55,67,4,5,32,44,5487,7827,94,121,88,144,66,76,6,5,4234,6035,4021,5737,83,108,47,92,52,62,3,3,28,33,4045,5769,87,114,65,119,63,67,5,3,1472,2090,1438,2048,7,6,19,18,3,5,1,2,4,11,1442,2058,7,7,23,25,3,9,1,2
050,35,001,New Mexico,Bernalillo County,1,17,8977,3601,5376,3481,5153,40,69,47,81,20,40,0,4,13,29,3494,5177,42,72,55,103,23,47,0,6,2835,4144,2723,3945,39,67,44,68,19,38,0,1,10,25,2733,3967,41,69,49,87,22,43,0,3,766,1232,758,1208,1,2,3,13,1,2,0,3,3,4,761,1210,1,3,6,16,1,4,0,3
050,35,001,New Mexico,Bernalillo County,1,18,7444,2264,5180,2161,4964,35,91,46,72,16,28,1,4,5,21,2166,4983,37,93,50,90,17,34,2,5,1696,4059,1600,3858,34,86,42,68,14,27,1,3,5,17,1605,3874,36,88,46,83,15,31,2,4,568,1121,561,1106,1,5,4,4,2,1,0,1,0,4,561,1109,1,5,4,7,2,3,0,1
050,35,001,New Mexico,Bernalillo County,2,0,556002,271559,284443,240647,251727,8855,8361,11786,12933,5340,6202,393,364,4538,4856,244642,256056,10239,9811,14151,15483,6740,7643,651,644,157228,165296,132091,138753,7324,6613,9446,10598,4862,5672,218,189,3287,3471,134931,141810,8342,7666,11054,12316,6001,6824,420,392,114331,119147,108556,112974,1531,1748,2340,2335,478,530,175,175,1251,1385,109711,114246,1897,2145,3097,3167,739,819,231,252
050,35,001,New Mexico,Bernalillo County,2,1,38550,19477,19073,16434,16007,815,767,1100,1118,419,435,46,35,663,711,17018,16636,1100,1051,1377,1437,620,635,67,72,8526,8295,6317,6147,563,506,817,814,361,370,20,16,448,442,6705,6534,763,700,988,976,504,515,35,39,10951,10778,10117,9860,252,261,283,304,58,65,26,19,215,269,10313,10102,337,351,389,461,116,120,32,33
050,35,001,New Mexico,Bernalillo County,2,2,38991,19783,19208,16908,16284,776,813,1089,1122,361,370,27,34,622,585,17454,16810,1003,1046,1377,1375,566,540,51,54,9318,8859,7158,6734,548,555,835,841,319,306,12,19,446,404,7543,7092,720,730,1015,1000,486,433,28,30,10465,10349,9750,9550,228,258,254,281,42,64,15,15,176,181,9911,9718,283,316,362,375,80,107,23,24
