SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,32,001,Nevada,Churchill County,1,0,23982,12027,11955,10688,10429,221,177,524,642,275,394,29,28,290,285,10951,10689,261,212,672,787,394,500,57,71,10926,10980,9693,9552,214,167,469,601,257,375,25,26,268,259,9936,9791,250,201,606,729,368,471,52,63,1101,975,995,877,7,10,55,41,18,19,4,2,22,26,1015,898,11,11,66,58,26,29,5,8
050,32,001,Nevada,Churchill County,1,1,1920,991,929,843,783,20,25,50,45,21,24,4,4,53,48,891,828,31,36,74,66,43,38,7,11,836,781,703,652,19,22,45,39,18,20,3,4,48,44,746,693,30,33,66,56,38,34,6,11,155,148,140,131,1,3,5,6,3,4,1,0,5,4,145,135,1,3,8,10,5,4,1,0
050,32,001,Nevada,Churchill County,1,2,1948,1011,937,871,796,11,19,55,59,27,25,5,3,42,35,910,825,18,28,71,70,47,40,7,10,875,819,749,691,11,18,47,54,24,23,5,3,39,30,786,716,17,27,63,63,42,35,6,9,136,118,122,105,0,1,8,5,3,2,0,0,3,5,124,109,1,1,8,7,5,5,1,1
050,32,001,Nevada,Churchill County,1,3,1973,1002,971,836,805,19,14,66,79,30,25,1,3,50,45,881,846,26,19,91,102,48,44,8,11,909,861,762,716,18,13,54,70,27,21,1,3,47,38,804,752,24,17,79,89,43,36,8,8,93,110,74,89,1,1,12,9,3,4,0,0,3,7,77,94,2,2,12,13,5,8,0,3
050,32,001,Nevada,Churchill County,1,4,1707,853,854,731,725,13,19,53,64,26,18,0,1,30,27,759,749,15,21,66,73,42,34,2,5,750,780,642,657,11,19,47,62,23,15,0,1,27,26,667,680,13,21,57,70,39,31,2,5,103,74,89,68,2,0,6,2,3,3,0,0,3,1,92,69,2,0,9,3,3,3,0,0
050,32,001,Nevada,Churchill County,1,5,1334,650,684,530,581,37,23,36,40,13,15,5,3,29,22,557,603,42,24,47,52,29,23,8,5,526,577,417,482,35,21,29,39,13,14,4,2,28,19,443,501,39,22,40,50,29,20,7,4,124,107,113,99,2,2,7,1,0,1,1,1,1,3,114,102,3,2,7,2,0,3,1,1
050,32,001,Nevada,Churchill County,1,6,1603,847,756,733,663,34,17,35,32,30,24,1,2,14,18,747,679,35,21,41,40,37,33,1,4,721,651,613,561,34,15,34,32,28,23,1,2,11,18,624,577,34,19,38,40,35,32,1,4,126,105,120,102,0,2,1,0,2,1,0,0,3,0,123,102,1,2,3,0,2,1,0,0
050,32,001,Nevada,Churchill County,1,7,1619,822,797,742,695,17,11,30,42,17,29,2,5,14,15,755,707,18,12,39,52,22,33,4,8,739,731,666,635,16,11,27,40,16,28,1,5,13,12,678,646,17,12,35,48,21,31,3,6,83,66,76,60,1,0,3,2,1,1,1,0,1,3,77,61,1,0,4,4,1,2,1,2
050,32,001,Nevada,Churchill County,1,8,1842,946,896,854,759,19,17,35,46,22,51,3,6,13,17,862,775,21,18,44,53,26,58,6,9,879,830,792,703,19,16,32,41,21,50,3,5,12,15,800,717,21,17,40,46,24,57,6,8,67,66,62,56,0,1,3,5,1,1,0,1,1,2,62,58,0,1,4,7,2,1,0,1
050,32,001,Nevada,Churchill County,1,9,1822,879,943,788,812,16,15,38,56,21,45,4,0,12,15,799,826,16,15,48,68,24,49,5,3,815,884,729,760,16,15,36,51,21,43,3,0,10,15,738,774,16,15,45,63,23,47,4,3,64,59,59,52,0,0,2,5,0,2,1,0,2,0,61,52,0,0,3,5,1,2,1,0
050,32,001,Nevada,Churchill County,1,10,1628,829,799,762,711,12,5,33,39,15,35,1,0,6,9,766,719,15,6,37,44,19,38,4,1,785,763,721,678,12,5,30,36,15,35,1,0,6,9,725,686,15,6,34,41,19,38,4,1,44,36,41,33,0,0,3,3,0,0,0,0,0,0,41,33,0,0,3,3,0,0,0,0
050,32,001,Nevada,Churchill County,1,11,1464,728,736,672,646,6,1,21,38,24,41,0,1,5,9,677,654,6,1,24,45,26,44,0,3,700,716,648,628,6,1,19,37,22,41,0,1,5,8,653,635,6,1,22,43,24,44,0,3,28,20,24,18,0,0,2,1,2,0,0,0,0,1,24,19,0,0,2,2,2,0,0,0
050,32,001,Nevada,Churchill County,1,12,1269,637,632,598,571,8,4,16,23,9,26,0,0,6,8,604,579,8,4,22,30,9,27,0,0,614,611,576,550,8,4,15,23,9,26,0,0,6,8,582,558,8,4,21,30,9,27,0,0,23,21,22,21,0,0,1,0,0,0,0,0,0,0,22,21,0,0,1,0,0,0,0,0
050,32,001,Nevada,Churchill County,1,13,988,517,471,480,430,5,5,20,17,5,12,2,0,5,7,485,437,5,5,23,22,6,13,3,1,498,458,462,417,5,5,19,17,5,12,2,0,5,7,467,424,5,5,22,22,6,13,3,1,19,13,18,13,0,0,1,0,0,0,0,0,0,0,18,13,0,0,1,0,0,0,0,0
050,32,001,Nevada,Churchill County,1,14,823,412,411,380,380,0,1,18,17,6,13,0,0,8,0,387,380,1,1,24,17,7,13,1,0,402,399,370,369,0,1,18,16,6,13,0,0,8,0,377,369,1,1,24,16,7,13,1,0,10,12,10,11,0,0,0,1,0,0,0,0,0,0,10,11,0,0,0,1,0,0,0,0
050,32,001,Nevada,Churchill County,1,15,779,364,415,347,379,2,1,7,21,5,10,1,0,2,4,349,383,2,1,9,24,5,11,1,0,355,406,339,371,2,1,6,20,5,10,1,0,2,4,341,375,2,1,8,23,5,11,1,0,9,9,8,8,0,0,1,1,0,0,0,0,0,0,8,8,0,0,1,1,0,0,0,0
050,32,001,Nevada,Churchill County,1,16,614,286,328,276,314,1,0,6,10,2,0,0,0,1,4,277,318,1,0,7,14,2,0,0,0,275,323,265,309,1,0,6,10,2,0,0,0,1,4,266,313,1,0,7,14,2,0,0,0,11,5,11,5,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0
