SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,04,001,Arizona,Apache County,1,0,69423,34403,35020,7613,7375,116,67,26316,27212,40,60,22,24,296,282,7863,7607,159,112,26574,27460,67,88,40,44,32738,33566,6208,6196,106,57,26104,26985,32,56,16,18,272,254,6436,6403,147,98,26345,27213,55,80,31,34,1665,1454,1405,1179,10,10,212,227,8,4,6,6,24,28,1427,1204,12,14,229,247,12,8,9,10
050,04,001,Arizona,Apache County,1,1,6300,3198,3102,510,489,8,6,2611,2548,10,1,1,4,58,54,558,532,13,18,2660,2593,20,10,5,5,3035,2934,384,364,7,6,2586,2515,6,1,0,2,52,46,427,400,12,17,2632,2554,13,7,3,3,163,168,126,125,1,0,25,33,4,0,1,2,6,8,131,132,1,1,28,39,7,3,2,2
050,04,001,Arizona,Apache County,1,2,7603,3890,3713,563,550,3,8,3270,3099,5,8,2,3,47,45,599,582,13,15,3311,3142,8,12,6,9,3741,3569,446,449,2,5,3244,3068,3,5,1,2,45,40,481,478,12,12,3283,3106,6,8,4,7,149,144,117,101,1,3,26,31,2,3,1,1,2,5,118,104,1,3,28,36,2,4,2,2
050,04,001,Arizona,Apache County,1,3,8228,4179,4049,649,664,2,6,3477,3325,1,2,0,5,50,47,692,699,10,16,3521,3368,4,6,2,9,4008,3869,509,533,0,4,3451,3280,1,2,0,4,47,46,549,567,7,14,3494,3322,4,6,1,8,171,180,140,131,2,2,26,45,0,0,0,1,3,1,143,132,3,2,27,46,0,0,1,1
050,04,001,Arizona,Apache County,1,4,6941,3628,3313,680,557,5,2,2903,2719,4,6,3,2,33,27,707,582,14,9,2931,2740,4,8,6,3,3444,3170,539,460,3,2,2868,2680,4,6,3,0,27,22,560,480,11,7,2891,2698,4,8,6,1,184,143,141,97,2,0,35,39,0,0,0,2,6,5,147,102,3,2,40,42,0,0,0,2
050,04,001,Arizona,Apache County,1,5,4218,2190,2028,342,322,9,6,1831,1686,1,1,1,3,6,10,345,332,11,7,1836,1692,3,2,1,5,2059,1957,234,259,9,6,1809,1679,1,1,1,3,5,9,236,268,11,7,1814,1685,2,2,1,4,131,71,108,63,0,0,22,7,0,0,0,0,1,1,109,64,0,0,22,7,1,0,0,1
050,04,001,Arizona,Apache County,1,6,3782,1886,1896,338,310,17,2,1521,1567,0,7,1,2,9,8,345,318,20,2,1527,1573,2,8,1,3,1781,1829,246,256,15,1,1510,1558,0,6,1,2,9,6,253,262,18,1,1516,1563,2,7,1,2,105,67,92,54,2,1,11,9,0,1,0,0,0,2,92,56,2,1,11,10,0,1,0,1
050,04,001,Arizona,Apache County,1,7,4182,2082,2100,398,430,14,6,1655,1646,8,7,2,0,5,11,402,440,14,8,1659,1656,10,7,2,0,1975,2001,308,346,14,3,1641,1636,7,7,0,0,5,9,312,354,14,4,1645,1645,9,7,0,0,107,99,90,84,0,3,14,10,1,0,2,0,0,2,90,86,0,4,14,11,1,0,2,0
050,04,001,Arizona,Apache County,1,8,4806,2315,2491,500,544,14,3,1778,1928,3,7,4,0,16,9,515,552,15,4,1793,1937,3,7,5,0,2200,2398,405,465,14,3,1761,1915,3,7,3,0,14,8,418,472,15,4,1774,1923,3,7,4,0,115,93,95,79,0,0,17,13,0,0,1,0,2,1,97,80,0,0,19,14,0,0,1,0
050,04,001,Arizona,Apache County,1,9,4662,2214,2448,618,593,17,3,1558,1833,1,3,5,1,15,15,631,605,19,5,1572,1847,2,3,6,3,2101,2347,517,506,15,2,1550,1822,0,3,5,1,14,13,529,516,17,4,1563,1834,1,3,6,3,113,101,101,87,2,1,8,11,1,0,0,0,1,2,102,89,2,1,9,13,1,0,0,0
