SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,25,001,Massachusetts,Barnstable County,1,0,222230,105199,117031,100559,112230,2252,2234,663,680,656,798,30,46,1039,1043,101482,113141,2767,2741,1117,1185,871,1005,95,93,103689,115541,99246,110934,2167,2161,620,625,637,778,26,41,993,1002,100129,111807,2653,2643,1055,1116,849,979,88,87,1510,1490,1313,1296,85,73,43,55,19,20,4,5,46,41,1353,1334,114,98,62,69,22,26,7,6
050,25,001,Massachusetts,Barnstable County,1,1,10599,5471,5128,5070,4698,121,144,37,44,70,87,2,5,171,150,5229,4839,220,242,91,81,105,117,9,10,5304,4969,4935,4556,106,137,32,42,68,84,0,4,163,146,5088,4693,198,232,82,79,103,113,7,9,167,159,135,142,15,7,5,2,2,3,2,1,8,4,141,146,22,10,9,2,2,4,2,1
050,25,001,Massachusetts,Barnstable County,1,2,12811,6584,6227,6162,5821,157,178,63,63,40,46,2,1,160,118,6315,5932,249,248,115,102,73,64,7,5,6418,6085,6011,5698,152,169,60,59,38,45,2,1,155,113,6160,5804,241,236,109,95,71,63,7,5,166,142,151,123,5,9,3,4,2,1,0,0,5,5,155,128,8,12,6,7,2,1,0,0
050,25,001,Massachusetts,Barnstable County,1,3,14208,7341,6867,6879,6427,186,179,74,73,52,55,3,3,147,130,7020,6541,254,248,131,129,90,85,9,7,7201,6703,6758,6290,179,171,68,60,49,53,3,3,144,126,6896,6401,246,238,123,113,87,83,9,7,140,164,121,137,7,8,6,13,3,2,0,0,3,4,124,140,8,10,8,16,3,2,0,0
050,25,001,Massachusetts,Barnstable County,1,4,11725,6178,5547,5791,5206,178,137,56,53,51,46,2,3,100,102,5881,5291,232,187,95,111,68,64,8,8,6045,5415,5680,5097,168,129,53,45,50,42,2,3,92,99,5763,5180,217,177,90,102,66,59,7,8,133,132,111,109,10,8,3,8,1,4,0,0,8,3,118,111,15,10,5,9,2,5,1,0
050,25,001,Massachusetts,Barnstable County,1,5,7735,4007,3728,3707,3442,171,122,36,42,36,51,1,4,56,67,3754,3504,206,151,60,71,43,66,6,6,3865,3606,3586,3341,161,115,31,34,35,51,1,3,51,62,3628,3399,193,139,53,62,42,66,6,5,142,122,121,101,10,7,5,8,1,0,0,1,5,5,126,105,13,12,7,9,1,0,0,1
050,25,001,Massachusetts,Barnstable County,1,6,8967,4337,4630,3966,4304,223,169,33,32,56,73,3,3,56,49,4007,4347,251,192,59,54,71,80,10,8,4215,4526,3854,4208,219,164,31,30,54,73,3,3,54,48,3893,4250,245,186,56,52,69,80,10,8,122,104,112,96,4,5,2,2,2,0,0,0,2,1,114,97,6,6,3,2,2,0,0,0
050,25,001,Massachusetts,Barnstable County,1,7,12628,5977,6651,5618,6230,201,246,37,41,72,71,5,2,44,61,5651,6282,221,270,57,77,85,83,10,4,5842,6524,5495,6117,196,238,33,38,71,71,5,2,42,58,5526,6166,215,261,53,73,84,82,9,4,135,127,123,113,5,8,4,3,1,0,0,0,2,3,125,116,6,9,4,4,1,1,1,0
050,25,001,Massachusetts,Barnstable County,1,8,16282,7777,8505,7388,8085,220,226,57,54,58,75,2,5,52,60,7432,8137,242,247,82,83,69,94,7,9,7638,8366,7270,7958,210,223,49,51,58,75,2,3,49,56,7312,8006,229,241,73,79,69,94,7,7,139,139,118,127,10,3,8,3,0,0,0,2,3,4,120,131,13,6,9,4,0,0,0,2
050,25,001,Massachusetts,Barnstable County,1,9,17700,8418,9282,8052,8857,183,224,63,62,60,71,3,4,57,64,8103,8911,199,253,97,97,72,88,7,9,8312,9193,7959,8782,176,222,61,58,60,68,2,4,54,59,8007,8831,192,250,93,92,71,83,6,8,106,89,93,75,7,2,2,4,0,3,1,0,3,5,96,80,7,3,4,5,1,5,1,1
050,25,001,Massachusetts,Barnstable County,1,10,16665,7946,8719,7654,8452,163,128,45,41,35,51,2,1,47,46,7696,8490,180,141,70,72,45,61,7,3,7867,8628,7586,8375,157,122,45,38,33,48,1,1,45,44,7626,8411,173,134,70,68,42,58,6,3,79,91,68,77,6,6,0,3,2,3,1,0,2,2,70,79,7,7,0,4,3,3,1,0
050,25,001,Massachusetts,Barnstable County,1,11,16137,7653,8484,7411,8235,127,104,43,43,32,57,3,3,37,42,7442,8272,146,117,69,69,36,66,5,7,7599,8426,7365,8184,124,102,41,42,31,56,3,3,35,39,7395,8218,141,114,66,67,35,64,5,7,54,58,46,51,3,2,2,1,1,1,0,0,2,3,47,54,5,3,3,2,1,2,0,0
050,25,001,Massachusetts,Barnstable County,1,12,13524,6182,7342,6026,7188,67,61,27,28,30,31,1,3,31,31,6051,7211,79,73,49,52,35,33,2,5,6157,7303,6003,7151,66,61,27,26,30,31,1,3,30,31,6027,7174,78,73,48,50,35,33,2,5,25,39,23,37,1,0,0,2,0,0,0,0,1,0,24,37,1,0,1,2,0,0,0,0
050,25,001,Massachusetts,Barnstable County,1,13,11984,5459,6525,5344,6402,58,55,21,19,18,25,0,1,18,23,5360,6421,61,66,35,36,20,28,1,2,5431,6503,5317,6383,58,53,20,18,18,25,0,1,18,23,5333,6402,61,64,34,35,20,28,1,2,28,22,27,19,0,2,1,1,0,0,0,0,0,0,27,19,0,2,1,1,0,0,0,0
050,25,001,Massachusetts,Barnstable County,1,14,13297,6060,7237,5933,7110,56,57,29,22,21,22,0,2,21,24,5949,7125,68,70,38,37,28,29,1,2,6037,7203,5913,7081,55,55,28,21,20,22,0,1,21,23,5929,7095,67,67,37,35,27,29,1,1,23,34,20,29,1,2,1,1,1,0,0,1,0,1,20,30,1,3,1,2,1,0,0,1
050,25,001,Massachusetts,Barnstable County,1,15,13060,6008,7052,5918,6935,50,51,15,25,5,14,1,2,19,25,5934,6956,57,60,28,43,7,19,1,3,5984,7030,5894,6914,50,50,15,25,5,14,1,2,19,25,5910,6935,57,59,28,43,7,19,1,3,24,22,24,21,0,1,0,0,0,0,0,0,0,0,24,21,0,1,0,0,0,0,0,0
050,25,001,Massachusetts,Barnstable County,1,16,11075,4857,6218,4776,6106,44,55,14,19,10,12,0,1,13,25,4784,6127,50,67,20,35,13,14,4,2,4846,6201,4767,6090,44,55,14,19,10,11,0,1,11,25,4773,6111,49,67,20,35,13,13,3,2,11,17,9,16,0,0,0,0,0,1,0,0,2,0,11,16,1,0,0,0,0,1,1,0
050,25,001,Massachusetts,Barnstable County,1,17,7386,2916,4470,2870,4378,26,58,9,12,5,8,0,2,6,12,2876,4390,28,64,13,18,5,9,0,2,2908,4450,2864,4362,26,56,9,12,3,7,0,2,6,11,2870,4373,28,61,13,18,3,8,0,2,8,20,6,16,0,2,0,0,2,1,0,0,0,1,6,17,0,3,0,0,2,1,0,0
050,25,001,Massachusetts,Barnstable County,1,18,6447,2028,4419,1994,4354,21,40,4,7,5,3,0,1,4,14,1998,4365,24,45,8,18,6,5,1,1,2020,4410,1989,4347,20,39,3,7,4,2,0,1,4,14,1993,4358,23,44,7,18,5,4,1,1,8,9,5,7,1,1,1,0,1,1,0,0,0,0,5,7,1,1,1,0,1,1,0,0
050,25,001,Massachusetts,Barnstable County,2,0,222234,105201,117033,100561,112232,2252,2234,663,680,656,798,30,46,1039,1043,101484,113143,2767,2741,1117,1185,871,1005,95,93,103691,115543,99248,110936,2167,2161,620,625,637,778,26,41,993,1002,100131,111809,2653,2643,1055,1116,849,979,88,87,1510,1490,1313,1296,85,73,43,55,19,20,4,5,46,41,1353,1334,114,98,62,69,22,26,7,6
050,25,001,Massachusetts,Barnstable County,2,1,10599,5471,5128,5070,4698,121,144,37,44,70,87,2,5,171,150,5229,4839,220,242,91,81,105,117,9,10,5304,4969,4935,4556,106,137,32,42,68,84,0,4,163,146,5088,4693,198,232,82,79,103,113,7,9,167,159,135,142,15,7,5,2,2,3,2,1,8,4,141,146,22,10,9,2,2,4,2,1
050,25,001,Massachusetts,Barnstable County,2,2,12811,6584,6227,6162,5821,157,178,63,63,40,46,2,1,160,118,6315,5932,249,248,115,102,73,64,7,5,6418,6085,6011,5698,152,169,60,59,38,45,2,1,155,113,6160,5804,241,236,109,95,71,63,7,5,166,142,151,123,5,9,3,4,2,1,0,0,5,5,155,128,8,12,6,7,2,1,0,0
050,25,001,Massachusetts,Barnstable County,2,3,14208,7341,6867,6879,6427,186,179,74,73,52,55,3,3,147,130,7020,6541,254,248,131,129,90,85,9,7,7201,6703,6758,6290,179,171,68,60,49,53,3,3,144,126,6896,6401,246,238,123,113,87,83,9,7,140,164,121,137,7,8,6,13,3,2,0,0,3,4,124,140,8,10,8,16,3,2,0,0
050,25,001,Massachusetts,Barnstable County,2,4,11725,6178,5547,5791,5206,178,137,56,53,51,46,2,3,100,102,5881,5291,232,187,95,111,68,64,8,8,6045,5415,5680,5097,168,129,53,45,50,42,2,3,92,99,5763,5180,217,177,90,102,66,59,7,8,133,132,111,109,10,8,3,8,1,4,0,0,8,3,118,111,15,10,5,9,2,5,1,0
