SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,42,001,Pennsylvania,Adams County,1,0,91292,44787,46505,43572,45253,604,568,103,104,205,261,13,12,290,307,43854,45550,735,701,212,212,268,344,24,20,42961,45008,41853,43862,546,513,82,84,198,257,8,8,274,284,42119,44138,665,627,187,185,258,337,19,15,1826,1497,1719,1391,58,55,21,20,7,4,5,4,16,23,1735,1412,70,74,25,27,10,7,5,5
050,42,001,Pennsylvania,Adams County,1,1,5405,2712,2693,2586,2550,53,72,7,11,8,14,0,0,58,46,2643,2594,95,101,14,16,20,27,2,4,2482,2468,2367,2343,48,63,7,9,7,14,0,0,53,39,2419,2381,87,85,14,13,17,27,2,3,230,225,219,207,5,9,0,2,1,0,0,0,5,7,224,213,8,16,0,3,3,0,0,1
050,42,001,Pennsylvania,Adams County,1,2,6465,3261,3204,3131,3073,54,61,6,9,21,9,2,2,47,50,3176,3121,81,96,22,20,27,17,4,2,3042,2994,2927,2881,48,51,3,6,21,9,1,1,42,46,2967,2926,72,82,17,16,27,16,3,1,219,210,204,192,6,10,3,3,0,0,1,1,5,4,209,195,9,14,5,4,0,1,1,1
050,42,001,Pennsylvania,Adams County,1,3,6952,3552,3400,3416,3270,58,59,11,7,26,19,1,0,40,45,3456,3315,80,79,22,20,34,33,1,0,3372,3220,3250,3114,50,46,10,4,25,18,0,0,37,38,3287,3152,69,61,20,13,33,32,0,0,180,180,166,156,8,13,1,3,1,1,1,0,3,7,169,163,11,18,2,7,1,1,1,0
050,42,001,Pennsylvania,Adams County,1,4,6810,3584,3226,3466,3095,58,48,8,8,18,40,4,2,30,33,3496,3127,68,64,19,14,27,53,5,2,3405,3078,3295,2958,53,43,7,6,18,39,2,0,30,32,3325,2989,63,58,18,12,27,52,3,0,179,148,171,137,5,5,1,2,0,1,2,2,0,1,171,138,5,6,1,2,0,1,2,2
050,42,001,Pennsylvania,Adams County,1,5,5573,2786,2787,2673,2707,48,35,15,9,27,12,2,1,21,23,2693,2730,57,42,17,17,36,20,5,1,2563,2630,2464,2558,41,32,10,6,26,11,1,1,21,22,2484,2580,50,39,12,14,35,18,4,1,223,157,209,149,7,3,5,3,1,1,1,0,0,1,209,150,7,3,5,3,1,2,1,0
050,42,001,Pennsylvania,Adams County,1,6,5106,2589,2517,2508,2452,47,29,6,9,10,10,0,1,18,16,2523,2468,53,35,14,15,17,14,1,3,2383,2377,2311,2319,40,24,4,9,10,10,0,0,18,15,2326,2334,46,29,12,15,17,14,1,2,206,140,197,133,7,5,2,0,0,0,0,1,0,1,197,134,7,6,2,0,0,0,0,1
050,42,001,Pennsylvania,Adams County,1,7,6320,3090,3230,3021,3137,41,47,7,7,6,24,0,2,15,13,3036,3149,47,55,13,13,10,27,1,2,2918,3096,2859,3011,33,43,5,5,6,23,0,2,15,12,2874,3022,39,50,11,10,10,26,1,2,172,134,162,126,8,4,2,2,0,1,0,0,0,1,162,127,8,5,2,3,0,1,0,0
050,42,001,Pennsylvania,Adams County,1,8,7511,3725,3786,3648,3702,50,39,8,10,11,16,0,1,8,18,3656,3718,50,43,14,19,12,22,1,2,3595,3690,3523,3612,47,36,7,7,10,16,0,1,8,18,3531,3628,47,40,13,16,11,22,1,2,130,96,125,90,3,3,1,3,1,0,0,0,0,0,125,90,3,3,1,3,1,0,0,0
050,42,001,Pennsylvania,Adams County,1,9,7490,3712,3778,3621,3694,46,39,11,10,20,24,1,2,13,9,3634,3703,49,41,22,17,22,24,1,2,3613,3709,3533,3625,42,39,8,10,18,24,1,2,11,9,3544,3634,43,41,18,17,19,24,1,2,99,69,88,69,4,0,3,0,2,0,0,0,2,0,90,69,6,0,4,0,3,0,0,0
