SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,23,001,Maine,Androscoggin County,1,0,103793,50385,53408,48999,52113,426,283,148,141,276,312,17,26,519,533,49504,52631,608,434,395,444,382,408,33,44,49875,52930,48546,51674,402,262,144,140,271,310,14,24,498,520,49033,52179,571,402,385,439,372,405,30,41,510,478,453,439,24,21,4,1,5,2,3,2,21,13,471,452,37,32,10,5,10,3,3,3
050,23,001,Maine,Androscoggin County,1,1,6122,3130,2992,2966,2849,43,32,9,9,13,20,3,1,96,81,3058,2930,103,73,34,30,29,41,6,2,3061,2944,2908,2805,39,28,9,9,11,20,3,1,91,81,2995,2886,95,69,34,30,26,41,6,2,69,48,58,44,4,4,0,0,2,0,0,0,5,0,63,44,8,4,0,0,3,0,0,0
050,23,001,Maine,Androscoggin County,1,2,6898,3571,3327,3418,3177,46,52,9,13,18,17,0,2,80,66,3498,3240,85,80,31,38,38,29,2,6,3513,3274,3374,3134,41,46,7,12,18,16,0,2,73,64,3447,3195,76,73,27,36,37,28,2,6,58,53,44,43,5,6,2,1,0,1,0,0,7,2,51,45,9,7,4,2,1,1,0,0
050,23,001,Maine,Androscoggin County,1,3,7414,3808,3606,3641,3478,46,35,20,13,31,23,0,1,70,56,3711,3532,82,54,41,46,46,32,2,1,3769,3542,3604,3420,44,30,20,13,31,23,0,1,70,55,3674,3473,80,48,41,46,46,32,2,1,39,64,37,58,2,5,0,0,0,0,0,0,0,1,37,59,2,6,0,0,0,0,0,0
050,23,001,Maine,Androscoggin County,1,4,7463,3751,3712,3617,3555,37,42,11,11,34,35,3,4,49,65,3666,3619,55,65,31,46,46,46,3,8,3708,3668,3578,3519,35,39,11,11,34,35,2,3,48,61,3626,3579,52,58,31,44,46,45,2,6,43,44,39,36,2,3,0,0,0,0,1,1,1,4,40,40,3,7,0,2,0,1,1,2
050,23,001,Maine,Androscoggin County,1,5,6394,3181,3213,3038,3087,45,23,12,16,40,37,0,6,46,44,3080,3130,57,40,34,35,57,47,1,6,3122,3171,2983,3048,44,22,12,16,40,37,0,5,43,43,3022,3090,55,39,33,34,56,47,1,5,59,42,55,39,1,1,0,0,0,0,0,1,3,1,58,40,2,1,1,1,1,0,0,1
050,23,001,Maine,Androscoggin County,1,6,6263,3113,3150,3016,3074,40,16,13,11,12,20,1,2,31,27,3045,3100,44,23,33,27,20,25,3,3,3072,3112,2980,3037,38,16,13,11,10,20,1,2,30,26,3008,3062,42,22,32,27,18,25,3,3,41,38,36,37,2,0,0,0,2,0,0,0,1,1,37,38,2,1,1,0,2,0,0,0
050,23,001,Maine,Androscoggin County,1,7,7416,3639,3777,3554,3684,31,16,6,11,19,24,2,2,27,40,3579,3723,34,19,27,39,25,33,2,4,3596,3742,3516,3650,29,16,5,11,19,24,1,2,26,39,3541,3688,32,18,25,39,24,33,1,4,43,35,38,34,2,0,1,0,0,0,1,0,1,1,38,35,2,1,2,0,1,0,1,0
050,23,001,Maine,Androscoggin County,1,8,8734,4379,4355,4273,4267,36,22,21,13,24,24,1,1,24,28,4297,4295,39,24,36,35,28,27,3,2,4330,4311,4227,4225,34,20,21,13,24,24,1,1,23,28,4250,4253,36,22,36,35,28,27,3,2,49,44,46,42,2,2,0,0,0,0,0,0,1,0,47,42,3,2,0,0,0,0,0,0
050,23,001,Maine,Androscoggin County,1,9,8384,4219,4165,4121,4072,30,14,16,12,30,28,2,0,20,39,4141,4111,31,15,33,43,31,34,3,2,4184,4130,4088,4039,29,14,16,12,30,27,1,0,20,38,4108,4077,30,14,33,43,31,33,2,2,35,35,33,33,1,0,0,0,0,1,1,0,0,1,33,34,1,1,0,0,0,1,1,0
050,23,001,Maine,Androscoggin County,1,10,7547,3746,3801,3669,3748,27,9,14,9,16,16,1,4,19,15,3688,3762,29,11,30,23,18,17,2,4,3722,3779,3647,3726,25,9,14,9,16,16,1,4,19,15,3666,3740,27,11,30,23,18,17,2,4,24,22,22,22,2,0,0,0,0,0,0,0,0,0,22,22,2,0,0,0,0,0,0,0
