SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,45,001,South Carolina,Abbeville County,1,0,26167,12544,13623,8838,9135,3593,4368,15,12,25,34,4,4,69,70,8898,9196,3637,4404,50,47,29,44,5,4,12432,13518,8762,9067,3562,4336,15,12,25,34,2,4,66,65,8819,9124,3605,4371,47,44,29,42,3,4,112,105,76,68,31,32,0,0,0,0,2,0,3,5,79,72,32,33,3,3,0,2,2,0
050,45,001,South Carolina,Abbeville County,1,1,1765,896,869,589,540,294,312,0,0,1,1,0,1,12,15,601,555,306,324,0,1,1,3,0,1,885,854,580,530,292,309,0,0,1,1,0,1,12,13,592,543,304,321,0,0,1,2,0,1,11,15,9,10,2,3,0,0,0,0,0,0,0,2,9,12,2,3,0,1,0,1,0,0
050,45,001,South Carolina,Abbeville County,1,2,1812,937,875,580,512,342,354,0,0,1,0,0,1,14,8,593,520,352,361,2,1,4,0,0,1,920,857,568,504,338,344,0,0,1,0,0,1,13,8,580,512,348,351,1,1,4,0,0,1,17,18,12,8,4,10,0,0,0,0,0,0,1,0,13,8,4,10,1,0,0,0,0,0
050,45,001,South Carolina,Abbeville County,1,3,1910,971,939,630,562,330,366,2,0,2,3,1,0,6,8,635,567,335,370,4,4,2,6,1,0,957,931,622,556,325,364,2,0,2,3,1,0,5,8,626,561,330,368,3,4,2,6,1,0,14,8,8,6,5,2,0,0,0,0,0,0,1,0,9,6,5,2,1,0,0,0,0,0
050,45,001,South Carolina,Abbeville County,1,4,1927,985,942,655,606,320,328,2,1,4,2,0,1,4,4,657,610,322,329,4,3,5,3,1,1,975,934,649,600,316,327,2,1,4,2,0,1,4,3,651,603,318,328,4,2,5,3,1,1,10,8,6,6,4,1,0,0,0,0,0,0,0,1,6,7,4,1,0,1,0,0,0,0
050,45,001,South Carolina,Abbeville County,1,5,1705,797,908,549,624,236,280,0,0,5,2,1,0,6,2,554,626,240,280,3,1,5,3,1,0,785,899,540,617,234,278,0,0,5,2,0,0,6,2,545,619,238,278,3,1,5,3,0,0,12,9,9,7,2,2,0,0,0,0,1,0,0,0,9,7,2,2,0,0,0,0,1,0
050,45,001,South Carolina,Abbeville County,1,6,1550,739,811,528,507,206,295,2,2,0,2,1,0,2,5,530,510,207,298,4,4,0,4,1,0,730,802,522,499,204,294,2,2,0,2,0,0,2,5,524,502,205,297,4,4,0,4,0,0,9,9,6,8,2,1,0,0,0,0,1,0,0,0,6,8,2,1,0,0,0,0,1,0
050,45,001,South Carolina,Abbeville County,1,7,1680,802,878,552,539,246,332,0,0,3,5,1,0,0,2,552,541,246,334,0,1,3,5,1,0,793,870,546,534,243,329,0,0,3,5,1,0,0,2,546,536,243,331,0,1,3,5,1,0,9,8,6,5,3,3,0,0,0,0,0,0,0,0,6,5,3,3,0,0,0,0,0,0
050,45,001,South Carolina,Abbeville County,1,8,1828,883,945,633,636,246,302,1,0,1,4,0,0,2,3,635,639,247,302,3,3,1,4,0,0,878,937,631,632,243,299,1,0,1,4,0,0,2,2,633,634,244,299,3,2,1,4,0,0,5,8,2,4,3,3,0,0,0,0,0,0,0,1,2,5,3,3,0,1,0,0,0,0
050,45,001,South Carolina,Abbeville County,1,9,1931,939,992,672,667,262,317,1,4,0,0,0,1,4,3,676,668,263,319,5,6,0,1,0,1,933,985,667,662,262,316,1,4,0,0,0,1,3,2,670,663,262,317,4,6,0,0,0,1,6,7,5,5,0,1,0,0,0,0,0,0,1,1,6,5,1,2,1,0,0,1,0,0
